Geography Code,Geography Name,Specialty Code,Specialty Name,Waiting List,Within 18 Weeks,Within 18 Weeks Rate,Median Wait Weeks,92nd Percentile Wait Weeks,Waits Over 52 Weeks,Waits Over 78 Weeks,Waits Over 65 Weeks,Date,Geography Type,Over 52 Weeks Rate,Region Key
QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,194252,126733,0.652415419146264,11.3077434363576,39.0950799695354,3803,22,205,2025-04-01,ICB,0.019577662006053993,ICB|QF7
QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,93154,55029,0.590731476909204,13.5191146881288,41.2949049429658,1798,5,46,2025-04-01,ICB,0.01930137192176396,ICB|QGH
QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,C_999,Total,192658,95985,0.498214452553229,18.0880245649949,48.7473264604811,10970,101,901,2025-04-01,ICB,0.05694027759034143,ICB|QH8
QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",C_999,Total,143785,77556,0.539388670584553,15.6509116409537,43.8051364365971,4262,12,108,2025-04-01,ICB,0.02964147859651563,ICB|QHG
QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,C_999,Total,169278,91912,0.542964827089167,15.3263465110109,45.1436712328767,5526,1,85,2025-04-01,ICB,0.03264452557331726,ICB|QHL
QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,346560,242749,0.700453024007387,10.5175452156438,35.5001111111111,4287,26,226,2025-04-01,ICB,0.012370152354570637,ICB|QHM
QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,C_999,Total,124293,72240,0.581207308537086,13.7335798816568,41.6186767485822,2641,8,158,2025-04-01,ICB,0.02124817970440813,ICB|QJ2
QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,C_999,Total,132930,74425,0.559881140449861,14.4615871008536,44.481875,4800,6,98,2025-04-01,ICB,0.03610923042202663,ICB|QJG
QJK,NHS DEVON INTEGRATED CARE BOARD,C_999,Total,153413,93731,0.610971690795435,12.5916646877226,42.6727911275416,4751,46,527,2025-04-01,ICB,0.030968692353320774,ICB|QJK
QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,C_999,Total,110956,61310,0.55256137568045,15.0681983953319,43.5937719298246,2931,6,64,2025-04-01,ICB,0.0264158765636829,ICB|QJM
QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",C_999,Total,122392,69182,0.565249362703445,14.5929951690821,41.7665030674847,2429,5,143,2025-04-01,ICB,0.01984606837048173,ICB|QK1
QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,232097,141213,0.608422340659293,12.8565197428834,41.9764599774521,5959,26,368,2025-04-01,ICB,0.025674610184534916,ICB|QKK
QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,C_999,Total,236937,144739,0.610875464785998,12.8640580577585,41.4725611745514,5735,159,358,2025-04-01,ICB,0.024204746409383086,ICB|QKS
QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,C_999,Total,207961,121663,0.585027961973639,13.8253264144627,43.2346553808948,5816,3,106,2025-04-01,ICB,0.02796678223320719,ICB|QM7
QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,247350,152863,0.618002829997979,12.5723521320495,40.7610864745011,4907,40,435,2025-04-01,ICB,0.019838285829795837,ICB|QMF
QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,C_999,Total,208631,123334,0.591158552659959,13.5413565629229,41.1875117370892,4212,10,125,2025-04-01,ICB,0.02018875430784495,ICB|QMJ
QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,C_999,Total,146765,81642,0.556277041528975,14.6589091947459,45.9306379155436,6055,22,357,2025-04-01,ICB,0.04125643034783497,ICB|QMM
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,C_999,Total,148369,89079,0.600388221259158,13.1564266404522,41.7029416598192,3392,24,250,2025-04-01,ICB,0.02286191859485472,ICB|QNC
QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,C_999,Total,76228,42184,0.553392454216298,14.7947780678851,45.8368106312292,3133,7,97,2025-04-01,ICB,0.04110038306134229,ICB|QNQ
QNX,NHS SUSSEX INTEGRATED CARE BOARD,C_999,Total,256136,144722,0.565020145547678,14.2762689945037,44.3877754237288,9067,160,739,2025-04-01,ICB,0.03539916294468563,ICB|QNX
QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",C_999,Total,74339,38049,0.511830936655053,16.9701538461538,44.8366315789474,2457,5,68,2025-04-01,ICB,0.03305129205396898,ICB|QOC
QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,C_999,Total,430720,236585,0.549277953194651,14.9172016616314,45.1698285714286,15084,6,197,2025-04-01,ICB,0.0350204309063893,ICB|QOP
QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,208423,125423,0.601771397590477,12.9668379637064,42.454139420111,5343,9,189,2025-04-01,ICB,0.02563536653824194,ICB|QOQ
QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",C_999,Total,106452,66580,0.625446210498628,12.4098110907983,39.8166122961104,1837,5,56,2025-04-01,ICB,0.0172566039153797,ICB|QOX
QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,C_999,Total,88879,55914,0.629102487651751,12.360929696504,39.8735483870968,1424,2,53,2025-04-01,ICB,0.016021782423294592,ICB|QPM
QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,74019,51195,0.691646739350707,9.86993182633656,34.4329139072848,218,1,7,2025-04-01,ICB,0.002945189748578068,ICB|QR1
QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,C_999,Total,192778,115439,0.598818329892415,12.9357421875,42.7949525101764,5526,41,220,2025-04-01,ICB,0.028665096639658053,ICB|QRL
QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,293143,170221,0.580675642945593,14.0455957929963,41.6502307983352,5754,28,177,2025-04-01,ICB,0.019628645405143565,ICB|QRV
QSL,NHS SOMERSET INTEGRATED CARE BOARD,C_999,Total,68670,44191,0.643527013251784,11.5929577464789,39.605533596838,1477,5,84,2025-04-01,ICB,0.021508664627930683,ICB|QSL
QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,C_999,Total,127440,76813,0.602738543628374,12.9085173501577,41.1003944773176,2568,9,132,2025-04-01,ICB,0.020150659133709982,ICB|QT1
QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,C_999,Total,52119,35961,0.68997870258447,10.2061583577713,36.8663218390805,647,4,54,2025-04-01,ICB,0.012413898961990829,ICB|QT6
QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",C_999,Total,186312,115735,0.621189188028683,12.6932940564893,41.4962985074627,4391,27,144,2025-04-01,ICB,0.02356799347331358,ICB|QU9
QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,C_999,Total,177810,103306,0.580990945391148,13.8349146110057,41.9153009427121,3385,4,15,2025-04-01,ICB,0.019037174512119677,ICB|QUA
QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,C_999,Total,118729,66958,0.563956573372975,14.3422321736135,44.9967704280156,4088,9,83,2025-04-01,ICB,0.03443135207068197,ICB|QUE
QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",C_999,Total,88676,59648,0.672650999142947,11.0808005930319,35.7080546075085,526,0,9,2025-04-01,ICB,0.005931706436916415,ICB|QUY
QVV,NHS DORSET INTEGRATED CARE BOARD,C_999,Total,93100,56933,0.611525241675618,13.1462365591398,42.3816425120773,2743,0,11,2025-04-01,ICB,0.02946294307196563,ICB|QVV
QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,200828,130997,0.652284541996136,11.6521610857059,38.4732086330935,3236,22,219,2025-04-01,ICB,0.016113290975362002,ICB|QWE
QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,242058,159269,0.657978666270068,11.0680742162508,38.1955321637427,3508,241,417,2025-04-01,ICB,0.014492394384816863,ICB|QWO
QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,C_999,Total,134401,75549,0.562116353300943,14.6677171827898,42.4973986486486,3049,4,91,2025-04-01,ICB,0.022685843111286373,ICB|QWU
QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,C_999,Total,146448,89925,0.614040478531629,12.8724988366682,39.5040416305291,2737,38,174,2025-04-01,ICB,0.018689227575658253,ICB|QXU
QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,C_999,Total,354090,205124,0.579299048264565,13.7649186256781,44.2965543071161,12259,77,990,2025-04-01,ICB,0.034621141517693244,ICB|QYG
-,NHS ENGLAND,C_999,Total,142885,87441,0.61196766630507,13.5778335724534,43.2083244397012,4429,127,286,2025-05-01,Region,0.030996955593659236,Region|-
Y56,LONDON COMMISSIONING REGION,C_999,Total,1187129,730779,0.615585163870144,13.4537647023434,41.4169857142857,26850,190,1910,2025-05-01,Region,0.02261759252785502,Region|Y56
Y58,SOUTH WEST COMMISSIONING REGION,C_999,Total,634412,412364,0.649994010201572,12.0208522212149,39.5773081081081,12499,69,893,2025-05-01,Region,0.01970170803830949,Region|Y58
Y59,SOUTH EAST COMMISSIONING REGION,C_999,Total,1090023,664425,0.609551358090609,13.5871431390607,42.4886561212282,30292,297,2101,2025-05-01,Region,0.027790239288528775,Region|Y59
Y60,MIDLANDS COMMISSIONING REGION,C_999,Total,1361110,799781,0.587594683750762,14.4712660702648,42.6676694592536,33411,94,1064,2025-05-01,Region,0.02454687718112423,Region|Y60
Y61,EAST OF ENGLAND COMMISSIONING REGION,C_999,Total,933148,528637,0.566509278270971,15.2215023109153,45.7510056179775,37101,209,2236,2025-05-01,Region,0.03975896642333263,Region|Y61
Y62,NORTH WEST COMMISSIONING REGION,C_999,Total,1016894,593630,0.583767826341782,14.4151988753825,44.6478330327235,34746,121,2013,2025-05-01,Region,0.03416875308537566,Region|Y62
Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,C_999,Total,990349,665019,0.671499643055125,11.5775144436852,38.5622455344486,17511,130,970,2025-05-01,Region,0.017681645561312225,Region|Y63
-,NHS ENGLAND,C_999,Total,142885,87441,0.61196766630507,13.5778335724534,43.2083244397012,4429,127,286,2025-05-01,ICB,0.030996955593659236,ICB|-
QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,238192,145311,0.61005827231813,13.4357601713062,43.1611517696461,7086,29,362,2025-05-01,ICB,0.02974910996171156,ICB|QE1
QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,195779,130746,0.667824434694222,11.6172928709056,38.9465283540802,3763,21,269,2025-05-01,ICB,0.019220651857451514,ICB|QF7
QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,93498,56351,0.60269738390126,13.8042059463379,41.6023342175066,1910,4,64,2025-05-01,ICB,0.02042824445442683,ICB|QGH
QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,C_999,Total,194619,102145,0.52484598112209,16.8939049351831,49.3986488388459,11933,146,1312,2025-05-01,ICB,0.061314671229427756,ICB|QH8
QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",C_999,Total,136461,78142,0.572632473747078,15.0935501807061,44.21324452902,4119,13,145,2025-05-01,ICB,0.030184448303911007,ICB|QHG
QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,C_999,Total,171365,95966,0.560009336795728,15.4840651558074,45.5033051498847,6029,4,96,2025-05-01,ICB,0.035182213404137366,ICB|QHL
QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,344302,244013,0.708717927865653,10.8171272868821,35.4989156135345,4449,26,228,2025-05-01,ICB,0.012921795400549517,ICB|QHM
QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,C_999,Total,126210,75525,0.598407416211077,14.0029722589168,41.9296193129062,2652,6,100,2025-05-01,ICB,0.021012598050867602,ICB|QJ2
QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,C_999,Total,131882,75361,0.571427488209157,14.9289725801123,44.6660526315789,4957,9,106,2025-05-01,ICB,0.03758663047269529,ICB|QJG
QJK,NHS DEVON INTEGRATED CARE BOARD,C_999,Total,153750,95156,0.61890081300813,13.0056015586946,42.9507042253521,4987,53,632,2025-05-01,ICB,0.032435772357723575,ICB|QJK
QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,C_999,Total,110532,61648,0.557738935330945,15.5697932053176,43.5782775119617,3143,12,64,2025-05-01,ICB,0.028435204284732025,ICB|QJM
QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",C_999,Total,121066,69736,0.576016387755439,15.214553855039,41.9403023758099,2483,5,136,2025-05-01,ICB,0.020509474171113276,ICB|QK1
QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,229118,139818,0.610244502832602,13.4878320343566,42.3738606403013,6241,53,474,2025-05-01,ICB,0.027239239169336325,ICB|QKK
QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,C_999,Total,237545,146824,0.618089204150792,13.3168280516432,41.4416028285209,5694,148,421,2025-05-01,ICB,0.023970195120924458,ICB|QKS
QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,C_999,Total,204618,122515,0.598749865603222,14.2023367952522,43.162995951417,5605,12,144,2025-05-01,ICB,0.027392507013068255,ICB|QM7
QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,258045,160955,0.623747795927067,12.9665558255531,41.5067912772586,6385,84,689,2025-05-01,ICB,0.024743746245809838,ICB|QMF
QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,C_999,Total,207051,124352,0.600586328972089,14.0542192046557,41.7177011494253,4622,16,200,2025-05-01,ICB,0.022323002545266625,ICB|QMJ
QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,C_999,Total,147575,83321,0.5646010503134,15.2194952856351,46.0538116591928,6122,19,416,2025-05-01,ICB,0.04148399119091987,ICB|QMM
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,C_999,Total,143442,87492,0.609946877483582,13.506575486586,42.3442016806723,3693,34,254,2025-05-01,ICB,0.02574559752373782,ICB|QNC
QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,C_999,Total,77761,44257,0.569141343346922,14.8928936605317,45.3998425196851,3001,1,102,2025-05-01,ICB,0.03859261069173493,ICB|QNQ
QNX,NHS SUSSEX INTEGRATED CARE BOARD,C_999,Total,251971,145188,0.57620916692794,14.8067417487877,44.214172435494,8891,106,954,2025-05-01,ICB,0.03528580669997738,ICB|QNX
QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",C_999,Total,71671,38026,0.5305632682675,16.8277693474962,44.6700511073254,2478,4,66,2025-05-01,ICB,0.03457465362559473,ICB|QOC
QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,C_999,Total,427956,241068,0.563300900092533,15.2336555949076,45.1072476219699,14600,8,208,2025-05-01,ICB,0.03411565674975932,ICB|QOP
QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,208870,127870,0.612198975439268,13.2704447632712,42.988035350102,5732,10,208,2025-05-01,ICB,0.027442907071384113,ICB|QOQ
QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",C_999,Total,107689,68473,0.635840243664627,12.781994047619,39.5971140939597,1945,6,67,2025-05-01,ICB,0.018061269024691472,ICB|QOX
QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,C_999,Total,88080,55707,0.632459128065395,12.8103323699422,40.1367875647668,1347,2,55,2025-05-01,ICB,0.01529291553133515,ICB|QPM
QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,69970,48100,0.687437473202801,10.3356236786469,34.8528859060403,182,1,7,2025-05-01,ICB,0.0026011147634700587,ICB|QR1
QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,C_999,Total,193251,120260,0.62229949650972,12.9096980786825,42.8753946415641,5551,19,260,2025-05-01,ICB,0.028724301556007473,ICB|QRL
QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,289856,171338,0.591114208434533,14.5072825088571,42.0011602209945,6041,19,201,2025-05-01,ICB,0.020841383307573416,ICB|QRV
QSL,NHS SOMERSET INTEGRATED CARE BOARD,C_999,Total,67535,44081,0.65271340786259,11.9486568457539,40.4993548387097,1621,7,107,2025-05-01,ICB,0.024002369141926407,ICB|QSL
QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,C_999,Total,127320,78458,0.616226830034559,13.4206876625253,41.1305327868853,2642,8,148,2025-05-01,ICB,0.02075086396481307,ICB|QT1
QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,C_999,Total,52849,37143,0.702813676701546,10.2322404371585,36.432507204611,665,2,51,2025-05-01,ICB,0.012583019546254423,ICB|QT6
QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",C_999,Total,184622,117264,0.635157240198893,12.9475887474883,41.4285356303837,4363,16,187,2025-05-01,ICB,0.023632069850830346,ICB|QU9
QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,C_999,Total,174668,104248,0.596835138663064,13.9823008849558,42.1841971830986,3567,8,25,2025-05-01,ICB,0.020421599835115763,ICB|QUA
QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,C_999,Total,117993,67153,0.569126982109108,15.0840410474168,45.7497900552486,4365,10,113,2025-05-01,ICB,0.03699371996643869,ICB|QUE
QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",C_999,Total,91083,62308,0.684079356191605,10.9816558441558,35.9658725761773,521,0,5,2025-05-01,ICB,0.005720057529945215,ICB|QUY
QVV,NHS DORSET INTEGRATED CARE BOARD,C_999,Total,91536,57103,0.623831061003321,12.9221535103674,42.716564019449,2578,0,24,2025-05-01,ICB,0.028163782555497292,ICB|QVV
QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,C_999,Total,203059,134316,0.661462924568721,12.093975718457,38.5316201117318,3561,18,346,2025-05-01,ICB,0.017536775025977672,ICB|QWE
QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,241398,162390,0.672706484726468,11.46208798095,38.0758314350797,3567,73,265,2025-05-01,ICB,0.014776427310913927,ICB|QWO
QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,C_999,Total,133258,76624,0.575004877755932,14.9829160530191,42.7125925925926,3467,7,56,2025-05-01,ICB,0.02601719971784058,ICB|QWU
QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,C_999,Total,144873,90632,0.625596211854521,13.2033793783917,39.5592350956131,2792,7,177,2025-05-01,ICB,0.019272052073195142,ICB|QXU
QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,C_999,Total,350746,207251,0.590886282380982,14.126862958924,44.9719077901431,13060,84,1443,2025-05-01,ICB,0.03723492213738717,ICB|QYG
-,NHS ENGLAND,C_999,Total,137718,84687,0.614930510172962,13.6281820519414,42.2222271223815,4137,114,285,2025-06-01,Region,0.030039646233607806,Region|-
Y56,LONDON COMMISSIONING REGION,C_999,Total,1193583,743323,0.622766074918963,13.2565502183406,40.6575088652482,26234,150,1756,2025-06-01,Region,0.021979200441025047,Region|Y56
Y58,SOUTH WEST COMMISSIONING REGION,C_999,Total,633628,414509,0.654183527243114,11.9816729804444,39.1540288083806,11967,71,897,2025-06-01,Region,0.018886475976440435,Region|Y58
Y59,SOUTH EAST COMMISSIONING REGION,C_999,Total,1096177,673627,0.614523931810282,13.4516569463642,41.6962866927593,28824,227,1878,2025-06-01,Region,0.02629502352266103,Region|Y59
Y60,MIDLANDS COMMISSIONING REGION,C_999,Total,1353621,812584,0.60030392554489,14.0128858131488,41.7380390763766,31337,51,821,2025-06-01,Region,0.023150497812903317,Region|Y60
Y61,EAST OF ENGLAND COMMISSIONING REGION,C_999,Total,928893,529546,0.570082883604462,15.0309600817091,45.5041032908204,36400,227,2137,2025-06-01,Region,0.03918642943805153,Region|Y61
Y62,NORTH WEST COMMISSIONING REGION,C_999,Total,1028412,602688,0.586037502479551,14.3605848991088,44.459480819152,35438,124,1890,2025-06-01,Region,0.03445895224870966,Region|Y62
Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,C_999,Total,995804,672106,0.674938040015907,11.4054424369882,38.3366634308695,17418,139,822,2025-06-01,Region,0.017491393888757225,Region|Y63
-,NHS ENGLAND,C_999,Total,137718,84687,0.614930510172962,13.6281820519414,42.2222271223815,4137,114,285,2025-06-01,ICB,0.030039646233607806,ICB|-
QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,243752,150194,0.616175457021891,13.1700701978302,42.7971011104617,7477,19,343,2025-06-01,ICB,0.030674620105681186,ICB|QE1
QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,194616,130363,0.66984728902043,11.5262373779176,38.7978093883357,3737,16,213,2025-06-01,ICB,0.0192019155670654,ICB|QF7
QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,C_999,Total,93477,56691,0.606470040758689,13.6671554252199,40.7779901960784,2035,6,54,2025-06-01,ICB,0.02177006108454486,ICB|QGH
QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,C_999,Total,193283,101573,0.525514401163061,16.7654958677686,49.6416989381637,11964,167,1345,2025-06-01,ICB,0.061898873672283646,ICB|QH8
QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",C_999,Total,133817,77907,0.582190603585494,14.7458768554151,43.3119550561798,3952,12,174,2025-06-01,ICB,0.029532869515831322,ICB|QHG
QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,C_999,Total,169604,95888,0.565364024433386,15.237190281453,44.8371528998242,5730,3,86,2025-06-01,ICB,0.03378458055234546,ICB|QHL
QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,C_999,Total,345807,244842,0.708030780175069,10.670060331825,35.4122411642412,4393,16,167,2025-06-01,ICB,0.012703617914038757,ICB|QHM
QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,C_999,Total,123625,76578,0.619437815975733,13.2437774524158,40.9138804457953,2501,3,53,2025-06-01,ICB,0.020230535894843277,ICB|QJ2
QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,C_999,Total,132765,76237,0.574225134636388,14.8110592354829,44.0817059483726,4870,11,167,2025-06-01,ICB,0.036681354272586904,ICB|QJG
QJK,NHS DEVON INTEGRATED CARE BOARD,C_999,Total,154238,96753,0.627296775113785,12.7103480495211,42.0183455882353,4718,53,638,2025-06-01,ICB,0.030589089588817283,ICB|QJK
QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,C_999,Total,109766,61880,0.563744693256564,15.3332079729222,42.6208,2812,10,62,2025-06-01,ICB,0.025618133119545215,ICB|QJM
QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",C_999,Total,124064,71494,0.576267087954604,15.1301350186728,41.8305241935484,2905,6,141,2025-06-01,ICB,0.023415334021150373,ICB|QK1
QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,231279,143532,0.620601092187358,13.2626043673732,41.4132147093713,6321,38,461,2025-06-01,ICB,0.027330626645739563,ICB|QKK
QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,C_999,Total,238102,148153,0.622224928812022,13.2324299494718,40.7317287721442,5478,140,421,2025-06-01,ICB,0.02300694660271648,ICB|QKS
QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,C_999,Total,201911,121939,0.603924501389226,13.9127041090974,42.5967682119205,5518,9,135,2025-06-01,ICB,0.027328872622095875,ICB|QM7
QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,C_999,Total,258083,163145,0.632141597858053,12.7156666666667,40.3743209876543,6138,70,661,2025-06-01,ICB,0.023783046539291624,ICB|QMF
QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,C_999,Total,205135,124073,0.604835839812806,13.9329200592154,41.2647208121828,4348,10,176,2025-06-01,ICB,0.02119579788919492,ICB|QMJ
QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,C_999,Total,148451,83844,0.5647924230891,15.2232814178303,46.0220867959372,5946,13,176,2025-06-01,ICB,0.040053620386524845,ICB|QMM
QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,C_999,Total,142199,89247,0.627620447401177,12.7279353299761,40.9971896053898,3417,14,152,2025-06-01,ICB,0.024029704850245078,ICB|QNC
QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,C_999,Total,78700,45102,0.573087674714104,14.9524697110904,44.6365546218487,2698,2,58,2025-06-01,ICB,0.03428208386277001,ICB|QNQ
QNX,NHS SUSSEX INTEGRATED CARE BOARD,C_999,Total,253954,148382,0.584286918103279,14.4107605547935,43.0456136230182,7940,53,711,2025-06-01,ICB,0.03126550477645558,ICB|QNX
QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",C_999,Total,70033,38464,0.549226793083261,16.20871191876,43.253734939759,1994,1,92,2025-06-01,ICB,0.028472291633943998,ICB|QOC
QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,C_999,Total,429227,242877,0.565847442029509,15.1527390006739,44.6881135117704,14076,8,222,2025-06-01,ICB,0.03279383636164547,ICB|QOP
QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,C_999,Total,212103,132038,0.622518304785882,12.9235610001678,42.43896373057,5645,14,146,2025-06-01,ICB,0.026614427895880775,ICB|QOQ
QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",C_999,Total,108212,68613,0.634060917458323,12.8445807770961,38.9467928994083,1751,2,55,2025-06-01,ICB,0.016181199866927884,ICB|QOX
QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,C_999,Total,88705,56170,0.633222479003438,12.8854458216713,39.8749654218534,1285,1,51,2025-06-01,ICB,0.014486218364241023,ICB|QPM
