Date,Provider Parent Code,Provider Parent Name,Provider Code,Provider Name,Waiting List,Unknown Clock Start,Waits Over 18 Weeks,Waits Over 52 Weeks,Waits Over 65 Weeks,Waits Over 78 Weeks,Waits Over 104 Weeks
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NT327,SPIRE MANCHESTER HOSPITAL,795,0,124,0,0,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NT401,ALEXANDRA HOSPITAL,800,0,123,0,0,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NT404,BEAUMONT HOSPITAL,2666,0,792,8,2,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NT420,HIGHFIELD HOSPITAL,874,0,142,3,0,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NTPAE,PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST,874,0,38,0,0,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NVC12,OAKLANDS HOSPITAL,4546,0,1720,28,0,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,NVL,DMC DERMATOLOGY,172,0,0,0,0,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,O1P6X,SPAMEDICA OLDHAM,228,0,7,0,0,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,199390,0,100376,9044,158,4,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RBV,THE CHRISTIE NHS FOUNDATION TRUST,2933,0,88,0,0,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,139231,0,67149,4698,38,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RMC,BOLTON NHS FOUNDATION TRUST,40391,0,18387,1421,134,5,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,17277,0,5264,0,0,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",50767,0,23584,2189,200,13,1
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,RWJ,STOCKPORT NHS FOUNDATION TRUST,36159,0,16600,1693,47,0,0
2025-01-01,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,Z2L9B,NEWMEDICA - MANCHESTER WEST,237,0,7,0,0,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,609,0,34,0,0,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,ACG22,NEWMEDICA - BRIGG - RIVERSIDE SURGERY,664,0,19,0,0,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NL3,CARE PLUS GROUP,212,0,30,1,0,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NPG18,SPAMEDICA HULL,192,0,5,0,0,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NT245,"NUFFIELD HEALTH, YORK HOSPITAL",549,0,95,2,0,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,3912,0,599,0,0,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NT447,DUCHY HOSPITAL,548,0,196,4,1,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NTE02,ST HUGH'S HOSPITAL,2867,0,983,61,8,3,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,NVC28,CLIFTON PARK HOSPITAL,1706,0,789,16,0,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,42554,0,19629,1128,34,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,21689,0,7143,261,0,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,42512,0,16489,668,9,0,0
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,79924,0,34822,3020,134,1,1
2025-01-01,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,S5E5Y,HCRG CARE DERMATOLOGY THE IRONSTONE CENTRE,4277,0,1759,43,2,1,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",ACG39,NEWMEDICA - SWINDON,189,0,13,0,0,0,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",DFY01,COTSWOLDS SURGICAL PARTNERS,244,0,3,0,0,0,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",G3Z1Q,SULIS HOSPITAL BATH (FOXCOTE AVENUE),3167,0,740,62,9,3,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",H1T2P,SPAMEDICA SWINDON,44,0,0,0,0,0,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NQT5K,ST MARTINS HOSPITAL,1005,0,87,0,0,0,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NT402,BATH CLINIC,837,0,131,0,0,0,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NT430,RIDGEWAY HOSPITAL,389,0,137,4,1,0,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,2861,0,481,9,0,0,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NVC09,NEW HALL HOSPITAL,3627,0,1233,31,2,0,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",NXP,INDEPENDENT HEALTH GROUP,914,0,22,0,0,0,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,39943,0,15910,621,9,3,0
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,39799,0,18002,1290,42,3,1
2025-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",RNZ,SALISBURY NHS FOUNDATION TRUST,29337,0,11614,674,8,0,0
2025-01-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,K8I4X,GLENDON WOOD HOSPITAL,1594,0,479,9,2,1,1
2025-01-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,M4C5R,NEWMEDICA - NORTHAMPTON,790,0,13,0,0,0,0
2025-01-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,NT441,THREE SHIRES HOSPITAL,3222,0,1308,5,0,0,0
2025-01-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,NVC23,WOODLAND HOSPITAL,4820,0,1828,62,0,0,0
2025-01-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,25415,0,8858,309,0,0,0
2025-01-01,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,41756,0,15855,752,27,3,1
2025-01-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,A0C5S,SPAMEDICA GLOUCESTER,67,0,1,0,0,0,0
2025-01-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,AAH,TETBURY HOSPITAL TRUST LTD,302,0,18,0,0,0,0
2025-01-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,ACG13,NEWMEDICA - GLOUCESTER (ASPEN MEDICAL CENTRE),250,0,23,1,0,0,0
2025-01-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,L0D9W,NEWMEDICA - GLOUCESTER (BRIGHOUSE COURT),811,0,64,0,0,0,0
2025-01-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",36,0,21,5,0,0,0
2025-01-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,NVC22,WINFIELD HOSPITAL,1485,0,419,3,0,0,0
2025-01-01,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,71120,0,23536,946,12,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,A1U4J,SPAMEDICA PORTSMOUTH,68,0,1,0,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,B9M3W,SPAMEDICA SOUTHAMPTON,161,0,4,0,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,GEC01,RAPID INVESTIGATION SERVICE,101,0,0,0,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,L4R3R,NEWMEDICA - HAMPSHIRE,646,0,58,0,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",590,0,293,7,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT304,SPIRE SOUTHAMPTON HOSPITAL,658,0,138,1,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT305,SPIRE PORTSMOUTH HOSPITAL,453,0,131,7,1,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT418,HAMPSHIRE CLINIC,381,0,80,5,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NT433,SARUM ROAD HOSPITAL,348,0,86,2,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,8781,0,3594,59,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,1826,0,81,0,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,Q8X0X,SPAMEDICA ISLE OF WIGHT,3,0,0,0,0,0,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,R1F,ISLE OF WIGHT NHS TRUST,13576,0,6063,129,1,1,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,60910,0,23163,1220,39,1,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,60836,0,28397,2287,284,22,0
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,51990,0,21729,1560,108,4,1
2025-01-01,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,3496,0,255,0,0,0,0
2025-01-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,NT405,BISHOPS WOOD HOSPITAL,691,0,160,6,1,0,0
2025-01-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,NT411,CLEMENTINE CHURCHILL HOSPITAL,1899,0,44,0,0,0,0
2025-01-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,92176,0,45895,3464,123,0,0
2025-01-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,8375,0,2606,93,5,2,0
2025-01-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,27138,0,13346,256,16,2,0
2025-01-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,1936,0,116,4,2,1,0
2025-01-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,64441,0,24499,669,21,1,0
2025-01-01,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,90595,0,38383,2457,259,71,9
2025-01-01,QSL,NHS SOMERSET INTEGRATED CARE BOARD,G6S7A,SPAMEDICA TAUNTON,307,0,3,0,0,0,0
2025-01-01,QSL,NHS SOMERSET INTEGRATED CARE BOARD,NPR01,ABOUT HEALTH HQ,1724,0,123,2,0,0,0
2025-01-01,QSL,NHS SOMERSET INTEGRATED CARE BOARD,NT238,"NUFFIELD HEALTH, TAUNTON HOSPITAL",262,0,131,4,1,0,0
2025-01-01,QSL,NHS SOMERSET INTEGRATED CARE BOARD,NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,2763,0,635,9,1,0,0
2025-01-01,QSL,NHS SOMERSET INTEGRATED CARE BOARD,RH5,SOMERSET NHS FOUNDATION TRUST,59061,0,22590,1388,146,4,0
2025-01-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,ACG30,NEWMEDICA - WORKSOP - DUKERIES,137,0,17,0,0,0,0
2025-01-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,ADN,PRIMARY INTEGRATED COMMUNITY SERVICES LTD,3314,0,1778,82,0,0,0
2025-01-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,B1A5K,NEWMEDICA - NOTTINGHAM,520,0,20,0,0,0,0
2025-01-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,G3O5P,SPAMEDICA NEWARK,206,0,2,0,0,0,0
2025-01-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,NT30A,SPIRE NOTTINGHAM HOSPITAL,491,0,117,0,0,0,0
2025-01-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,NT427,PARK HOSPITAL,1077,0,255,26,8,0,0
2025-01-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,NVC40,WOODTHORPE HOSPITAL,3562,0,1472,55,3,1,0
2025-01-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,33878,0,12431,609,28,2,0
2025-01-01,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,86218,0,37073,1939,61,3,0
2025-01-01,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,E3D4A,SPAMEDICA TRURO,157,0,2,0,0,0,0
2025-01-01,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,NAM01,PROBUS SURGICAL CENTRE,954,0,66,1,0,0,0
2025-01-01,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,NVC04,DUCHY HOSPITAL,1841,0,825,23,0,0,0
2025-01-01,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,40729,0,12927,542,35,3,0
2025-01-01,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,418,0,6,0,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",DJH01,THE ROYAL BUCKINGHAMSHIRE HOSPITAL LTD,25,0,14,2,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",F9Z4V,CIRCLE READING HOSPITAL,1524,0,418,5,1,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",J3J8Z,NEWMEDICA - OXFORDSHIRE,315,0,4,0,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",NT343,SPIRE THAMES VALLEY HOSPITAL,387,0,53,2,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",NT344,SPIRE DUNEDIN HOSPITAL,272,0,94,3,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",NT410,CHILTERN HOSPITAL,499,0,85,0,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",NT435,SHELBURNE HOSPITAL,167,0,61,0,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",NV1,INHEALTH LIMITED,567,0,6,0,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,1136,0,302,1,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",NVC25,THE CHERWELL HOSPITAL,2592,0,1087,26,9,3,1
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",O5Y9D,SPAMEDICA OXFORD,121,0,1,0,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,38149,0,7603,36,0,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,90802,0,39269,3063,509,60,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,44986,0,19031,1072,4,0,0
2025-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",T8R5I,SPAMEDICA WOKINGHAM,127,0,6,0,0,0,0
2025-01-01,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,NPG20,SPAMEDICA WOLVERHAMPTON,206,0,7,0,0,0,0
2025-01-01,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",521,0,91,3,1,1,1
2025-01-01,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,NVC1H,STOURSIDE HOSPITAL,3065,0,1093,41,0,0,0
2025-01-01,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,NVC21,WEST MIDLANDS HOSPITAL,1080,0,544,18,0,0,0
2025-01-01,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RBK,WALSALL HEALTHCARE NHS TRUST,28958,0,9353,246,2,0,0
2025-01-01,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,89033,0,43211,2173,1,0,0
2025-01-01,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,44785,0,18510,1010,1,0,0
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,B9J4U,SPAMEDICA PETERBOROUGH,147,0,4,0,0,0,0
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,176,0,11,0,0,0,0
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",396,0,158,3,0,0,0
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,387,0,145,41,14,2,2
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,NVC06,FITZWILLIAM HOSPITAL,6576,0,3203,199,0,0,0
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7506,0,2723,62,10,1,0
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,76383,0,36450,2651,30,1,0
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,65007,0,26723,1886,49,2,0
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,338,0,216,68,23,2,1
2025-01-01,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,S3H9L,THE HAMPTONS HOSPITAL LTD,1346,0,302,13,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,191,0,5,0,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",ACG38,NEWMEDICA - LANGFORD,280,0,10,0,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",H4J9P,NEWMEDICA AZTEC WEST,590,0,15,0,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",NFH,SOMERSET SURGICAL SERVICES HQ,875,0,108,2,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",NLX,SIRONA CARE & HEALTH,6494,0,1005,0,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",342,0,76,0,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",NT302,SPIRE BRISTOL HOSPITAL,781,0,361,15,1,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,4677,0,737,6,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",NWV01,GP CARE UK,525,0,0,0,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",P1B7M,SPAMEDICA BRISTOL,99,0,2,0,0,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,54707,0,19721,951,62,0,0
2025-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",RVJ,NORTH BRISTOL NHS TRUST,44245,0,15282,446,4,0,0
2025-01-01,QVV,NHS DORSET INTEGRATED CARE BOARD,L6O7H,SPAMEDICA POOLE,229,0,6,0,0,0,0
